airtable_record_id,arda_item_eid,matched_via,tool_description,product_id,vendor,airtable_url
recsQ34go2TEuQO5G,298c6a2c-5851-4996-b78e-fb9862e5f256,description,0350NS,38570974,Harvey Tool,https://airtable.com/app95Qqnn3zB3iHEZ/tblK9Tm6I4hBKfNyS/recsQ34go2TEuQO5G
recsRGXp47yTgMqT8,4694c2b0-523b-434a-a926-17d4f64ac825,description,1575NS,9024640046200,Guhring,https://airtable.com/app95Qqnn3zB3iHEZ/tblK9Tm6I4hBKfNyS/recsRGXp47yTgMqT8
recshdGSBhSBbL2lh,5bfdb1a7-2fcd-40a9-a669-8284a7fff25b,numeric-base,0228C,UGMF68S919,YG1,https://airtable.com/app95Qqnn3zB3iHEZ/tblK9Tm6I4hBKfNyS/recshdGSBhSBbL2lh
recssnTj5sD26UrmB,c01038dc-4922-4c8f-a358-e930bb73f706,description,"11 MRTL Shrink, .375 3"" GAGE",,,https://airtable.com/app95Qqnn3zB3iHEZ/tblK9Tm6I4hBKfNyS/recssnTj5sD26UrmB
rect1ifpCUHe0Bv6l,c01038dc-4922-4c8f-a358-e930bb73f706,description,"11 MRTL Shrink, .375 3"" GAGE",,,https://airtable.com/app95Qqnn3zB3iHEZ/tblK9Tm6I4hBKfNyS/rect1ifpCUHe0Bv6l
rectC5kQJTWavPD2F,9945a3d6-4eac-44f6-a4f1-b81ee3fa6a52,description,1994NS,62992821,MSC,https://airtable.com/app95Qqnn3zB3iHEZ/tblK9Tm6I4hBKfNyS/rectC5kQJTWavPD2F
rectMcsrCtFJY7v4o,2ebe5402-30e3-4aaf-97d3-0196deed59ec,description,1984NS,1650005108,OSG,https://airtable.com/app95Qqnn3zB3iHEZ/tblK9Tm6I4hBKfNyS/rectMcsrCtFJY7v4o
rectUs67U0vfimBr9,a8bfbdb5-6fb1-4d9d-b08d-11d02b6a0156,description,0400NS,ADD8018320,Brush Research,https://airtable.com/app95Qqnn3zB3iHEZ/tblK9Tm6I4hBKfNyS/rectUs67U0vfimBr9
rectjex8hmQo5VSdS,4181b89a-a223-41ee-941d-5a7a7364bb1e,description,1652NS,72291123,Hertel,https://airtable.com/app95Qqnn3zB3iHEZ/tblK9Tm6I4hBKfNyS/rectjex8hmQo5VSdS
rectp0abpeVIDf8Di,9adfb74e-46ba-400d-b661-aeb4c1a5f547,description,Blum T52,,,https://airtable.com/app95Qqnn3zB3iHEZ/tblK9Tm6I4hBKfNyS/rectp0abpeVIDf8Di
rectxb9QOzdlAWtxG,29804942-a716-49da-92eb-5a422638a588,description,0278NS,81440497,MSC,https://airtable.com/app95Qqnn3zB3iHEZ/tblK9Tm6I4hBKfNyS/rectxb9QOzdlAWtxG
rectxcTZnV3t0MqLW,bb027adb-ccdc-4d2a-be7f-c3f8d95725cb,description,1675NS,62992284,MSC,https://airtable.com/app95Qqnn3zB3iHEZ/tblK9Tm6I4hBKfNyS/rectxcTZnV3t0MqLW
recuAv2AUsms8f8qs,6c85fe46-c9a0-47ff-83de-c1dcf247b244,description,1661NS,49716830,MSC,https://airtable.com/app95Qqnn3zB3iHEZ/tblK9Tm6I4hBKfNyS/recuAv2AUsms8f8qs
recuHzsb8CkQhJpbE,bf22ba00-7bdd-440d-b1b1-056bd837b62f,description,1667NS,62991396,MSC,https://airtable.com/app95Qqnn3zB3iHEZ/tblK9Tm6I4hBKfNyS/recuHzsb8CkQhJpbE
recuKJ1PHRox7tY9d,37d73c64-a6d7-4df6-970d-437658c40d61,description,1905S,1400110608,OSG,https://airtable.com/app95Qqnn3zB3iHEZ/tblK9Tm6I4hBKfNyS/recuKJ1PHRox7tY9d
recuNjQdMMMGCht2P,9296af83-2a44-4062-878b-5fa6e281a7e2,description,0255NS,UGMF70967,YG1,https://airtable.com/app95Qqnn3zB3iHEZ/tblK9Tm6I4hBKfNyS/recuNjQdMMMGCht2P
recuWBPKN6qvfmcE3,35c4ba3c-abed-4fa0-a948-ce7bdfe18168,description,1504NS,11941160,YG1,https://airtable.com/app95Qqnn3zB3iHEZ/tblK9Tm6I4hBKfNyS/recuWBPKN6qvfmcE3
recueueVDZxA9RZ2e,973abc07-7afb-4749-834d-ce32523c174a,numeric-base,0253NS,GM38B4,Gorilla Mill,https://airtable.com/app95Qqnn3zB3iHEZ/tblK9Tm6I4hBKfNyS/recueueVDZxA9RZ2e
recumINzrtPrFDcww,c01038dc-4922-4c8f-a358-e930bb73f706,description,"11 MRTL Shrink, .375 3"" GAGE",TM4-3031.5-BL,Q-Mark,https://airtable.com/app95Qqnn3zB3iHEZ/tblK9Tm6I4hBKfNyS/recumINzrtPrFDcww
recunsKmsg542UFww,2f50b8fb-8dd1-49cb-9574-75832e384e5d,description,1532NS,55448153,OSG,https://airtable.com/app95Qqnn3zB3iHEZ/tblK9Tm6I4hBKfNyS/recunsKmsg542UFww
recup1ou7VSDPZALy,419581fc-9069-4aed-883b-e0683ee22ab1,description,1917NS,17586-81U,Balax,https://airtable.com/app95Qqnn3zB3iHEZ/tblK9Tm6I4hBKfNyS/recup1ou7VSDPZALy
recv19QbPMpdnoVSF,4c213bc0-6087-4b23-94ba-ab75e4797a86,description,1660NS,49716764,MSC,https://airtable.com/app95Qqnn3zB3iHEZ/tblK9Tm6I4hBKfNyS/recv19QbPMpdnoVSF
recvYX704RBBlMkxF,e8ca47ea-8313-4c3b-b795-fb8d01421197,description,0316NS,39602,Kyocera,https://airtable.com/app95Qqnn3zB3iHEZ/tblK9Tm6I4hBKfNyS/recvYX704RBBlMkxF
recvbOuM10h3et7X2,f994b327-7279-4139-83e2-ea051ad878d1,description,0327NS,,AB Tools,https://airtable.com/app95Qqnn3zB3iHEZ/tblK9Tm6I4hBKfNyS/recvbOuM10h3et7X2
recvt2NlasfD4QvOZ,f53e7cc6-c515-4023-860e-8390344c4b4b,description,1926NS,CU4993000116,Emuge,https://airtable.com/app95Qqnn3zB3iHEZ/tblK9Tm6I4hBKfNyS/recvt2NlasfD4QvOZ
recvx8aJ2xgNBRO7o,071b7700-badd-430b-8f60-43212c87b0ad,description,1663NS,58597253,MSC,https://airtable.com/app95Qqnn3zB3iHEZ/tblK9Tm6I4hBKfNyS/recvx8aJ2xgNBRO7o
recwQNl7tqzBYrypS,694d2564-eb50-4b67-9c5c-c8362e9cfd86,description,1908NS,OSG 70647664,MSC,https://airtable.com/app95Qqnn3zB3iHEZ/tblK9Tm6I4hBKfNyS/recwQNl7tqzBYrypS
recwijwr4HAkdYCUL,bbf41a6a-d7e7-4d83-be63-fb0f88d04040,description,1548NS,MSC# 33127028,Titan USa,https://airtable.com/app95Qqnn3zB3iHEZ/tblK9Tm6I4hBKfNyS/recwijwr4HAkdYCUL
recwpDzqPjZoYiUgi,dc1d1c4c-e254-4cd7-911a-9ff6ef35dd9f,description,0374ALT,EMT 1212 D26 12 UNJ,CTC,https://airtable.com/app95Qqnn3zB3iHEZ/tblK9Tm6I4hBKfNyS/recwpDzqPjZoYiUgi
recwvz2KrH6J6OGQj,e7d5e78a-bcd4-46c0-a98a-b4d756d83e49,description,1508NS,DH408037K,YG1,https://airtable.com/app95Qqnn3zB3iHEZ/tblK9Tm6I4hBKfNyS/recwvz2KrH6J6OGQj
recx05soEllGm4iuz,b7d67a31-73c6-498a-8a9b-51e5b34b414d,description,1637NS,05925763,Accupro,https://airtable.com/app95Qqnn3zB3iHEZ/tblK9Tm6I4hBKfNyS/recx05soEllGm4iuz
recx29ldiumC6v4o6,183ddf02-8121-44ea-8a26-186b0bd50c1b,description,1592NS,55451827,MSC,https://airtable.com/app95Qqnn3zB3iHEZ/tblK9Tm6I4hBKfNyS/recx29ldiumC6v4o6
recx2HWpjV4ClruKN,fd8d98a8-ddf5-4070-a584-53aacacca0cb,description,0352NS,43454123,Scientific Cutting Tools,https://airtable.com/app95Qqnn3zB3iHEZ/tblK9Tm6I4hBKfNyS/recx2HWpjV4ClruKN
recx8sVcLc97DTTwL,50583dc5-879f-4271-a47e-2d69eddff5d9,description,1651NS,30144349,Hertel,https://airtable.com/app95Qqnn3zB3iHEZ/tblK9Tm6I4hBKfNyS/recx8sVcLc97DTTwL
recxA0wHPMtEnEVMU,c01038dc-4922-4c8f-a358-e930bb73f706,description,"11 MRTL Shrink, .375 3"" GAGE",,,https://airtable.com/app95Qqnn3zB3iHEZ/tblK9Tm6I4hBKfNyS/recxA0wHPMtEnEVMU
recxYLRbkuLanQ36N,f0f3b49e-7989-4f86-8c10-30ba9f0e911b,description,1995NS,49710676,MSC,https://airtable.com/app95Qqnn3zB3iHEZ/tblK9Tm6I4hBKfNyS/recxYLRbkuLanQ36N
recxbxZ5REQ80IoMG,1873c7af-3037-475f-a1fe-0ab3e0c11e14,CONFLICT,0361NS,16729980,MSC,https://airtable.com/app95Qqnn3zB3iHEZ/tblK9Tm6I4hBKfNyS/recxbxZ5REQ80IoMG
recxeJ5wol9ZvaFy6,554d4734-6070-4ac1-b984-5d559e6c4c09,description,1631NS,9024640051100,Guhring,https://airtable.com/app95Qqnn3zB3iHEZ/tblK9Tm6I4hBKfNyS/recxeJ5wol9ZvaFy6
recxgCukefr0s8Av9,b2a333e5-956e-42f4-a2c3-7821c2aa72ec,description,1909NS,1735001,OSG,https://airtable.com/app95Qqnn3zB3iHEZ/tblK9Tm6I4hBKfNyS/recxgCukefr0s8Av9
recxhmphcQPzu1SPu,5b573418-74c1-4f66-95be-9880bd0bba43,description,1993NS,62992367,MSC,https://airtable.com/app95Qqnn3zB3iHEZ/tblK9Tm6I4hBKfNyS/recxhmphcQPzu1SPu
recxmF9DYr82Kn9PX,42d0fc0d-90da-4c29-9e0f-705367ef1ebe,description,0306NS,991140-C3,Harvey Tool,https://airtable.com/app95Qqnn3zB3iHEZ/tblK9Tm6I4hBKfNyS/recxmF9DYr82Kn9PX
recxnDWr74tJPBksL,9daeb5bc-6aea-4f37-8b60-1e76827a3fe2,description,1540NS,YGD4146028,YG1,https://airtable.com/app95Qqnn3zB3iHEZ/tblK9Tm6I4hBKfNyS/recxnDWr74tJPBksL
recxvDiwvil9uRZzM,30d2763f-8248-4769-a02e-e9205a7c1a97,description,0225S,UGMF68S917,YG1,https://airtable.com/app95Qqnn3zB3iHEZ/tblK9Tm6I4hBKfNyS/recxvDiwvil9uRZzM
recy0eg4FX85bbEO1,c647a451-55f2-4ae2-99f3-f47f69cdca6b,description,1903NS,19025,GWS,https://airtable.com/app95Qqnn3zB3iHEZ/tblK9Tm6I4hBKfNyS/recy0eg4FX85bbEO1
recyBRlAStvf4VOyf,642941ed-1ab0-4ed4-87af-47aba9233fa8,description,0331NS,SPTM372,SCT,https://airtable.com/app95Qqnn3zB3iHEZ/tblK9Tm6I4hBKfNyS/recyBRlAStvf4VOyf
recyBiOZ4YC4VqOXW,3c8c36d2-fbcb-4c23-9f33-65a049149a42,description,0305NS,37573,YG1,https://airtable.com/app95Qqnn3zB3iHEZ/tblK9Tm6I4hBKfNyS/recyBiOZ4YC4VqOXW
recyBuy2gpK1BdGyF,dd46229d-5fe1-459e-88b2-d46fc714589e,numeric-base,0245C,32430-C4,Harvey,https://airtable.com/app95Qqnn3zB3iHEZ/tblK9Tm6I4hBKfNyS/recyBuy2gpK1BdGyF
recyDG6EaVJOj8I2n,18240b7d-10fe-4f18-aae6-bb31812f4d35,description,1900S,1400104905,OSG,https://airtable.com/app95Qqnn3zB3iHEZ/tblK9Tm6I4hBKfNyS/recyDG6EaVJOj8I2n
recyMR0Ss0QjaWCWS,449cbac3-b928-4822-9f50-1e6d989ca992,description,3007NS,,,https://airtable.com/app95Qqnn3zB3iHEZ/tblK9Tm6I4hBKfNyS/recyMR0Ss0QjaWCWS
recyZ5kM9tVQfSxKD,bc91bb90-a7fb-41e4-b30b-5ec0bce9d95c,description,0335NS,41450-C3,Harvery Tool,https://airtable.com/app95Qqnn3zB3iHEZ/tblK9Tm6I4hBKfNyS/recyZ5kM9tVQfSxKD
recyiGMp3RmjG4iZ1,a217cbea-cd3b-4941-9521-8f49d8d449f7,numeric-base,0235C,E5G95929,YG1,https://airtable.com/app95Qqnn3zB3iHEZ/tblK9Tm6I4hBKfNyS/recyiGMp3RmjG4iZ1
recyj0Qeep4SpmiJO,2883f7c9-5018-4a69-8d6c-ea9da4a99142,description,0283NS,S0250C75-20UN,Carmex,https://airtable.com/app95Qqnn3zB3iHEZ/tblK9Tm6I4hBKfNyS/recyj0Qeep4SpmiJO
recyjIpgb1f9eFi6X,8971d866-52d8-4b66-af92-7f1ed024e34f,description,2006NS,00245498,MSC,https://airtable.com/app95Qqnn3zB3iHEZ/tblK9Tm6I4hBKfNyS/recyjIpgb1f9eFi6X
reczJoabMXljFySNx,d8979789-e8a3-45a2-91c9-972454b7ad92,description,0286NS,E5G97909,YG1,https://airtable.com/app95Qqnn3zB3iHEZ/tblK9Tm6I4hBKfNyS/reczJoabMXljFySNx
reczaVivguWTFvELR,e7e99936-f124-4e35-ab2e-de588f81bffa,numeric-base,1950NS,70865027,OSG,https://airtable.com/app95Qqnn3zB3iHEZ/tblK9Tm6I4hBKfNyS/reczaVivguWTFvELR
reczarayjZxokMJzW,e8c29735-8406-48f6-93cb-04ddc225a21d,description,1915S,1400113905,OSG,https://airtable.com/app95Qqnn3zB3iHEZ/tblK9Tm6I4hBKfNyS/reczarayjZxokMJzW
reczpDXtiHN6GTO85,2ea78d33-f29c-4f19-a8b8-826899602338,description,1645NS,30147086,Hertel,https://airtable.com/app95Qqnn3zB3iHEZ/tblK9Tm6I4hBKfNyS/reczpDXtiHN6GTO85
recNI5YQyYxwwEyNK,c6ef7c2c-dd4a-43e7-87ee-0b40a2b49702,description,0382NS,63957344,MSC,https://airtable.com/app95Qqnn3zB3iHEZ/tblK9Tm6I4hBKfNyS/recNI5YQyYxwwEyNK
recrpH1lttNvP9EB9,805ac6cb-4811-4226-b18a-580975fddc3f,description,0383NS,07006273,MSC,https://airtable.com/app95Qqnn3zB3iHEZ/tblK9Tm6I4hBKfNyS/recrpH1lttNvP9EB9
recTBi8Dm36WbhNj3,22eee29f-48e4-4614-ad4b-ba8b6b7ba2ec,description,0384NS,18635417,MSC,https://airtable.com/app95Qqnn3zB3iHEZ/tblK9Tm6I4hBKfNyS/recTBi8Dm36WbhNj3
recxhk0fyVHJaRSZo,8e19b0e9-9b0d-4ed4-af1a-374700798a7f,description,1687NS,Ghurring 9024630028200,MSC,https://airtable.com/app95Qqnn3zB3iHEZ/tblK9Tm6I4hBKfNyS/recxhk0fyVHJaRSZo
recz2ctLEtbcqEv0g,d75decaf-4e25-4719-a991-d582067d8cc3,numeric-base,1688NS,DGE433084,YG1,https://airtable.com/app95Qqnn3zB3iHEZ/tblK9Tm6I4hBKfNyS/recz2ctLEtbcqEv0g
recEG6JdtY2c8gjuK,d75decaf-4e25-4719-a991-d582067d8cc3,description,1688S,DGE433084,YG1,https://airtable.com/app95Qqnn3zB3iHEZ/tblK9Tm6I4hBKfNyS/recEG6JdtY2c8gjuK
recoBM988FOx0KZ2u,acdca0d6-9dcd-451b-b85f-e08a45585d59,description,0385NS,99228702,MSC,https://airtable.com/app95Qqnn3zB3iHEZ/tblK9Tm6I4hBKfNyS/recoBM988FOx0KZ2u
recVK4DKaZg91T25g,4e8422aa-7a28-42fc-a5e2-874ca368eb02,description,0386NS,13842364,,https://airtable.com/app95Qqnn3zB3iHEZ/tblK9Tm6I4hBKfNyS/recVK4DKaZg91T25g
recHzKqQj3ryrzRKo,37969a53-8679-41c4-8c46-faa66afea473,description,0387NS,90811480,MSC,https://airtable.com/app95Qqnn3zB3iHEZ/tblK9Tm6I4hBKfNyS/recHzKqQj3ryrzRKo
recEuyYj6wXYnSzaW,f22a35e6-1f9c-48b2-afa1-246e100f6835,description,2007NS,49720410,MSC,https://airtable.com/app95Qqnn3zB3iHEZ/tblK9Tm6I4hBKfNyS/recEuyYj6wXYnSzaW
reclRD3xv7ayoRxH2,e2cec263-4755-4cae-9839-3c661e89309f,description,2008NS,49720436,MSC,https://airtable.com/app95Qqnn3zB3iHEZ/tblK9Tm6I4hBKfNyS/reclRD3xv7ayoRxH2
recyqmgJpCpqQhlUQ,3f553c42-5dee-4a1d-b2b9-fd4881768fdd,description,2009NS,09078692,MSC,https://airtable.com/app95Qqnn3zB3iHEZ/tblK9Tm6I4hBKfNyS/recyqmgJpCpqQhlUQ
recxTExACLrU5C1sH,a15e11c0-33b1-48e4-ba0c-1086c5927960,description,0388NS,EDT-U56-4.4-TH,PT Solutions,https://airtable.com/app95Qqnn3zB3iHEZ/tblK9Tm6I4hBKfNyS/recxTExACLrU5C1sH
recQHMykLv1RMHW0H,00f3843a-faf5-45ab-ab7d-9cf1c7f0db90,description,1689NS,75744516,MSC,https://airtable.com/app95Qqnn3zB3iHEZ/tblK9Tm6I4hBKfNyS/recQHMykLv1RMHW0H
reccskE3v44yiRPtA,2eb0989d-91ff-43ee-9962-c277bbe60734,description,1690NS,09247719,MSC,https://airtable.com/app95Qqnn3zB3iHEZ/tblK9Tm6I4hBKfNyS/reccskE3v44yiRPtA
recJcR8GGCdaSaHXq,9ecc8e89-c35d-40d3-ae18-f8c80ab5eb8c,description,0389,37516796,MSC,https://airtable.com/app95Qqnn3zB3iHEZ/tblK9Tm6I4hBKfNyS/recJcR8GGCdaSaHXq
recPFOMGTZoIaMF7S,4ca8ca71-36d2-4a90-963b-2d6aa2eb06be,description,2010NS,58581000,MSC,https://airtable.com/app95Qqnn3zB3iHEZ/tblK9Tm6I4hBKfNyS/recPFOMGTZoIaMF7S
recgEaYkRmUYkFO83,51059d31-94ce-418d-8727-3b16a684b1eb,description,2011,16016479,MSC,https://airtable.com/app95Qqnn3zB3iHEZ/tblK9Tm6I4hBKfNyS/recgEaYkRmUYkFO83
recBfkVKib718YVzn,567c9a28-c9d0-4a1a-b70f-510d023910cf,description,390NS,93233435,MSC,https://airtable.com/app95Qqnn3zB3iHEZ/tblK9Tm6I4hBKfNyS/recBfkVKib718YVzn
recVgif65vgvi6vHu,aa498371-c463-4334-aee0-858c00567026,description,0391NS,https://www.mscdirect.com/product/details/66730458,MSC,https://airtable.com/app95Qqnn3zB3iHEZ/tblK9Tm6I4hBKfNyS/recVgif65vgvi6vHu
recRMySJxRUcexGbA,29040e52-de8c-4a5c-8bff-e7932425e3f4,description,0110NS,939.0100.4.00 AN25,CTC,https://airtable.com/app95Qqnn3zB3iHEZ/tblK9Tm6I4hBKfNyS/recRMySJxRUcexGbA
rechFpwLbDfrplizZ,2f72f545-f875-4ab3-a9fe-a96382c71b22,description,1691NS,07462740,MSC,https://airtable.com/app95Qqnn3zB3iHEZ/tblK9Tm6I4hBKfNyS/rechFpwLbDfrplizZ
rechI8GXpzhLq7Gwg,2b8c6019-ab31-4518-99fb-0a981992b6e4,description,2012NS,80537442,MSC,https://airtable.com/app95Qqnn3zB3iHEZ/tblK9Tm6I4hBKfNyS/rechI8GXpzhLq7Gwg
recq7lk0KJqxeULMj,a9a064ca-4837-48a4-ac0c-d85a6efb35a0,description,1692NS,83246793,MSC,https://airtable.com/app95Qqnn3zB3iHEZ/tblK9Tm6I4hBKfNyS/recq7lk0KJqxeULMj
reckRp7VFt4CFy0Aw,c67a8b58-5fe2-4041-9f51-619f66372671,description,0392NS,,PT Solutions,https://airtable.com/app95Qqnn3zB3iHEZ/tblK9Tm6I4hBKfNyS/reckRp7VFt4CFy0Aw
recFJ7OWy50IkUIvh,756e8a53-5910-4eab-95b2-c5f6723dfbd7,description,0393NS,,,https://airtable.com/app95Qqnn3zB3iHEZ/tblK9Tm6I4hBKfNyS/recFJ7OWy50IkUIvh
recIf3Pj1yKI0HUwb,31b89882-e13d-4d6a-a632-a17a4ce46306,description,0394NS,99242687,MSC,https://airtable.com/app95Qqnn3zB3iHEZ/tblK9Tm6I4hBKfNyS/recIf3Pj1yKI0HUwb
recg5i8X4sh6PeZi8,80bca6ab-fee2-420c-bc01-e93be5c7c8b9,description,0395NS,62993514,MSC,https://airtable.com/app95Qqnn3zB3iHEZ/tblK9Tm6I4hBKfNyS/recg5i8X4sh6PeZi8
recxQkTizVNNxCnw4,deec61cd-443f-469a-b8d4-6f5d753dae5c,description,0396NS,58192675,MSC,https://airtable.com/app95Qqnn3zB3iHEZ/tblK9Tm6I4hBKfNyS/recxQkTizVNNxCnw4
recHkk1NhLZAgQHQb,3f287177-564c-4186-9975-abaa0b1dd0e0,description,0397NS,79889796,MSC,https://airtable.com/app95Qqnn3zB3iHEZ/tblK9Tm6I4hBKfNyS/recHkk1NhLZAgQHQb
recOfQFJqEiZBQESF,35e036d5-be56-4f3b-a62e-b116146affb0,description,0398NS,45266228,MSC,https://airtable.com/app95Qqnn3zB3iHEZ/tblK9Tm6I4hBKfNyS/recOfQFJqEiZBQESF
recS8YH2wfyKgAGHr,9f086ece-4cda-46e9-bb19-5abf86085446,numeric-base,0399NS,P5852188,Fraisa,https://airtable.com/app95Qqnn3zB3iHEZ/tblK9Tm6I4hBKfNyS/recS8YH2wfyKgAGHr
recgvGHjFLFtlTeYO,3fbe54a0-78c5-49c3-a2c3-5b596450fb95,description,0401NS,P5852252,Fraisa,https://airtable.com/app95Qqnn3zB3iHEZ/tblK9Tm6I4hBKfNyS/recgvGHjFLFtlTeYO
recW7WQ9rIjXYzVsI,26c27947-a114-4045-9d50-25c9db8028a0,description,0402NS,X6502160,Fraisa,https://airtable.com/app95Qqnn3zB3iHEZ/tblK9Tm6I4hBKfNyS/recW7WQ9rIjXYzVsI
recJVpFzGNYXQuVuw,fcf59f3c-0b03-484f-b453-b4ec1f6d0751,numeric-base,403NS,EDT-U32-12.1-TH,PT Solutions,https://airtable.com/app95Qqnn3zB3iHEZ/tblK9Tm6I4hBKfNyS/recJVpFzGNYXQuVuw
recQiUp6vGxpOhLN2,7acf8fb8-176f-491c-a363-04085fb2160c,description,0404NS,P98320432,Fraisa,https://airtable.com/app95Qqnn3zB3iHEZ/tblK9Tm6I4hBKfNyS/recQiUp6vGxpOhLN2
recpHDEKpG12oW7gw,0a327d99-886b-42c0-bbba-d5c571c8e069,description,0405NS,83-1180-C,Internal Tool,https://airtable.com/app95Qqnn3zB3iHEZ/tblK9Tm6I4hBKfNyS/recpHDEKpG12oW7gw
recMlHJOaWHsW9c62,06af439e-78e1-409a-a475-e807c1c13853,description,0406NS,Internal Tool 76-1205-C,CTC,https://airtable.com/app95Qqnn3zB3iHEZ/tblK9Tm6I4hBKfNyS/recMlHJOaWHsW9c62
recmzLwHacsD5D8p0,4ab5762d-65b9-4ae6-80f4-4ff5dad8cd94,numeric-base,0407NS,MF5-AS5202-4,AB Tools,https://airtable.com/app95Qqnn3zB3iHEZ/tblK9Tm6I4hBKfNyS/recmzLwHacsD5D8p0
recH6HSKG63yGE0ti,c77b4830-db22-4e12-885c-b19528af6406,numeric-base,0408NS,AB Tool AS5202-8 Custom Port Interpolation Tool,CTC,https://airtable.com/app95Qqnn3zB3iHEZ/tblK9Tm6I4hBKfNyS/recH6HSKG63yGE0ti
recAQUp21joda1Kc9,8c5312aa-10b8-4a2e-8db1-ab3c0fcc8423,numeric-base,0409NS,AB Tools -4005 part thread undercut tool,CTC,https://airtable.com/app95Qqnn3zB3iHEZ/tblK9Tm6I4hBKfNyS/recAQUp21joda1Kc9
recyJojNdsNvSohdm,b5fdb609-aa29-444a-b57f-59ec9acbdc46,numeric-base,0410NS,AB Tools -4500 part seal undercut tool,CTC,https://airtable.com/app95Qqnn3zB3iHEZ/tblK9Tm6I4hBKfNyS/recyJojNdsNvSohdm
reczUwdoHMxsQ0OsW,e9a95352-1cf1-45e6-bfc5-8aa8d7ae6611,numeric-base,0411NS,AS5202-02 Port Interpolation Tool,AB Tools,https://airtable.com/app95Qqnn3zB3iHEZ/tblK9Tm6I4hBKfNyS/reczUwdoHMxsQ0OsW
recSUp2bFLWMb3r50,241bb618-805f-4ce7-b402-b7137c455c9d,description,0412,P98111432,Fraisa,https://airtable.com/app95Qqnn3zB3iHEZ/tblK9Tm6I4hBKfNyS/recSUp2bFLWMb3r50
recNiHPIHRVN0v6OC,fe9f3bf9-0cb0-443a-bf88-98ea862c258a,description,0413,P98101252,Fraisa,https://airtable.com/app95Qqnn3zB3iHEZ/tblK9Tm6I4hBKfNyS/recNiHPIHRVN0v6OC
recLZwi0PE12dVwwG,63b7a6df-0454-47b6-92c7-9223169c28f9,numeric-base,0414NS,78695087,MSC,https://airtable.com/app95Qqnn3zB3iHEZ/tblK9Tm6I4hBKfNyS/recLZwi0PE12dVwwG
recUV6Bt4R52RGMp9,8d9f9882-3ee6-4c1b-8446-6fcd5b0fa3e3,description,0415NS,MSC Number 51908879,Scientific Cutting Tools,https://airtable.com/app95Qqnn3zB3iHEZ/tblK9Tm6I4hBKfNyS/recUV6Bt4R52RGMp9
recUG4ibgfeObcNB5,b2529748-f767-4791-9ced-b905a06f6270,description,0416NS,EDT-U40-5.7-TH,PTS or ASI,https://airtable.com/app95Qqnn3zB3iHEZ/tblK9Tm6I4hBKfNyS/recUG4ibgfeObcNB5
recOZ050TkTZGwi3t,a9845c89-364e-4ac5-b425-6e00e36dcdc8,numeric-base,0417NS,07031,Helical,https://airtable.com/app95Qqnn3zB3iHEZ/tblK9Tm6I4hBKfNyS/recOZ050TkTZGwi3t
rec2gXOZteEarIlH4,acbfa81a-b48b-4a0a-bc4d-f2ab6ff2281e,numeric-base,0418NS,02257814,MSC,https://airtable.com/app95Qqnn3zB3iHEZ/tblK9Tm6I4hBKfNyS/rec2gXOZteEarIlH4
recpNSUBZKV5RSVEO,b8f8526e-f799-4c86-955d-fca94d2c3e73,numeric-base,0419,Harvey Tool 925316,MSC,https://airtable.com/app95Qqnn3zB3iHEZ/tblK9Tm6I4hBKfNyS/recpNSUBZKV5RSVEO
recyWYNQLdC3Elzwx,d6c959c2-fa85-476e-bf52-9114f2164785,description,0420NS,SCT TM370-20EXJ-A,MSC,https://airtable.com/app95Qqnn3zB3iHEZ/tblK9Tm6I4hBKfNyS/recyWYNQLdC3Elzwx
recu02HyOdwJAA2gM,91ae3e38-a043-4c53-a02a-ddc900f2b501,numeric-base,0421NS,Accupro 14883464,MSC,https://airtable.com/app95Qqnn3zB3iHEZ/tblK9Tm6I4hBKfNyS/recu02HyOdwJAA2gM
recUyGGPQ7BgRjLgD,5f733e41-5b40-4330-bffc-b5b5d618f9a0,numeric-base,1596NS,58232810,MSC,https://airtable.com/app95Qqnn3zB3iHEZ/tblK9Tm6I4hBKfNyS/recUyGGPQ7BgRjLgD
recyGAHx2R5hNigNh,217e9f4d-7501-481e-8178-0e4c7da38bc7,numeric-base,1693,99238792,MSC,https://airtable.com/app95Qqnn3zB3iHEZ/tblK9Tm6I4hBKfNyS/recyGAHx2R5hNigNh
recev8lue9pqvKMzU,217e9f4d-7501-481e-8178-0e4c7da38bc7,description,1693NS,55447361,MSC,https://airtable.com/app95Qqnn3zB3iHEZ/tblK9Tm6I4hBKfNyS/recev8lue9pqvKMzU
recp6pRrrJhXRoW8i,5498a4f3-5de0-4a5c-8f99-bd24df83d61e,description,1694NS,55447361,MSC,https://airtable.com/app95Qqnn3zB3iHEZ/tblK9Tm6I4hBKfNyS/recp6pRrrJhXRoW8i
rec4QiLZNPZxmtWsq,5f4b5e0d-2a3a-43e7-a5a8-e5c756379791,description,1695NS,DH451177,YG1,https://airtable.com/app95Qqnn3zB3iHEZ/tblK9Tm6I4hBKfNyS/rec4QiLZNPZxmtWsq
recT2YxAeSLemmtKT,fc12b240-637a-4b6a-9018-587b2c19f7ef,description,1696NS,Nachi 0734130,CTC,https://airtable.com/app95Qqnn3zB3iHEZ/tblK9Tm6I4hBKfNyS/recT2YxAeSLemmtKT
